Name,Iteration_Count,Error_Final,Duration,Error_Initial,Model Flag,Duration_Log
instance_0000000031_info_o.npy,13.0,9.032141019836778e-14,0.2712852954864502,183.3396663142967,o,-1.304584260983517
instance_0000000032_info_m.npy,14.0,2.382591398164582e-13,0.3528409004211426,458.34268397091853,m,-1.041738030670038
instance_0000000032_info_o.npy,14.0,2.1276423127647242e-13,0.28255271911621094,228.76476297185854,o,-1.263890129465735
instance_0000000033_info_m.npy,15.0,1.6586540736345834e-13,0.3427863121032715,65.86874047888503,m,-1.0706480227427961
instance_0000000033_info_o.npy,13.0,1.4843626153197705e-13,0.28270387649536133,217.52151303330007,o,-1.2633553019770263
instance_0000000034_info_m.npy,14.0,1.2592750739040115e-13,0.3154745101928711,58.63597072253262,m,-1.1536773920464092
instance_0000000034_info_o.npy,13.0,1.3754751820557158e-13,0.2895467281341553,214.80056085724095,o,-1.2394385852044174
instance_0000000035_info_m.npy,13.0,1.075683650790291e-13,0.3060736656188965,47.75891422292824,m,-1.1839294686856792
instance_0000000035_info_o.npy,13.0,1.057857916024258e-13,0.28575873374938965,203.43347312091976,o,-1.2526074124719697
instance_0000000036_info_m.npy,13.0,1.2709864563503991e-13,0.2947063446044922,72.30837175902695,m,-1.2217758604424358
instance_0000000036_info_o.npy,13.0,1.1884003194283058e-13,0.3044581413269043,172.70370292387582,o,-1.1892216681883447
instance_0000000037_info_m.npy,13.0,1.0076272788912569e-13,0.28648853302001953,45.72478782095986,m,-1.2500567679912726
instance_0000000037_info_o.npy,12.0,1.1155758243853445e-13,0.2975578308105469,175.31146879981532,o,-1.2121466836084513
instance_0000000038_info_m.npy,14.0,1.3570016207056509e-13,0.3198256492614746,52.32544631422234,m,-1.139979277728806
instance_0000000038_info_o.npy,13.0,1.6022470639617402e-13,0.3115816116333008,239.3753158813722,o,-1.1660939794569638
instance_0000000039_info_m.npy,14.0,1.6502262637367178e-13,0.32940101623535156,147.83316062263864,m,-1.1104793761329992
instance_0000000039_info_o.npy,13.0,2.5698209697344816e-13,0.2932426929473877,214.21366848559745,o,-1.226754709244462
instance_0000000040_info_m.npy,15.0,1.991628753487818e-13,0.34502696990966797,206.05082307916365,m,-1.0641326913549665
instance_0000000040_info_o.npy,13.0,1.9776041115940503e-13,0.3426239490509033,208.39942792332664,o,-1.0711217917089384
instance_0000000041_info_m.npy,14.0,1.0012543841446901e-13,0.30951809883117676,39.829199685396354,m,-1.172738710922078
instance_0000000041_info_o.npy,13.0,1.0373897688740825e-13,0.2835729122161865,193.0286309735009,o,-1.2602860029332188
instance_0000000042_info_m.npy,11.0,8.086633235247241e-14,0.2581520080566406,48.43308479208638,m,-1.3542066890439255
instance_0000000042_info_o.npy,10.0,7.367508130816708e-14,0.23604440689086914,156.23371755106146,o,-1.4437353268654827
instance_0000000043_info_m.npy,14.0,1.829677024969289e-13,0.3143436908721924,274.1099481975856,m,-1.157268334746742
instance_0000000043_info_o.npy,14.0,1.5956283526185391e-13,0.3105967044830322,242.0820891135164,o,-1.1692599784879332
instance_0000000044_info_m.npy,15.0,1.4072206406582898e-13,0.34540605545043945,120.88129980985877,m,-1.063034581719591
instance_0000000044_info_o.npy,13.0,1.9144268658157125e-13,0.2865452766418457,232.84074237779322,o,-1.2498587216594335
instance_0000000045_info_m.npy,13.0,1.3912303881238038e-13,0.2988924980163574,62.25884067039344,m,-1.2076713086477113
instance_0000000045_info_o.npy,13.0,1.265917141763583e-13,0.2855679988861084,182.64539997240658,o,-1.253275103512742
